,Week,Home_team,Away_team,Game_type,home_pass_complete_pct,home_pass_complete_pct_def,away_pass_complete_pct,away_pass_complete_pct_def,home_deep_complete_pct,home_deep_complete_pct_def,away_deep_complete_pct,away_deep_complete_pct_def,home_yds_per_pass,home_yds_per_pass_def,away_yds_per_pass,away_yds_per_pass_def,home_pass_yds_pg,home_pass_yds_pg_def,away_pass_yds_pg,away_pass_yds_pg_def,home_interception_pct,home_interception_pct_def,away_interception_pct,away_interception_pct_def,home_sack_pct,home_sack_pct_def,away_sack_pct,away_sack_pct_def,home_positive_run_pct,home_positive_run_pct_def,away_positive_run_pct,away_positive_run_pct_def,home_negative_run_pct,home_negative_run_pct_def,away_negative_run_pct,away_negative_run_pct_def,home_yds_per_rush,home_yds_per_rush_def,away_yds_per_rush,away_yds_per_rush_def,home_rush_yds_pg,home_rush_yds_pg_def,away_rush_yds_pg,away_rush_yds_pg_def,home_third_down_conv_pct,home_third_down_conv_pct_def,away_third_down_conv_pct,away_third_down_conv_pct_def,home_scoring_drive_pct,home_scoring_drive_pct_def,away_scoring_drive_pct,away_scoring_drive_pct_def,home_avg_time_of_poss,home_avg_time_of_poss_def,away_avg_time_of_poss,away_avg_time_of_poss_def,home_winning_play_pct,vis_winning_play_pct,home_avg_winloss_margin,away_avg_winloss_margin,Point_total,Home_line,Home_cover,Away_line,Away_cover,home_pct_games_covered,away_pct_games_covered,home_pct_games_won,away_pct_games_won,home_pct_games_over,away_pct_games_over,home_last_cover,away_last_cover,home_last_win,away_last_win,home_last_margin,away_last_margin
0,1,NYG,SFO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,4.0,1,-4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1,1,BUF,NYJ,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.0,3.0,0,-3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2,1,CIN,LAC,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.0,-3.0,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3,1,MIA,DET,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.5,-9.5,1,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
4,1,JAX,IND,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.0,3.5,1,-3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
5,1,CHI,MIN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.0,-4.5,0,4.5,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
6,1,CAR,BAL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7,1,CLE,KAN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.0,-2.0,0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
8,1,GNB,ATL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.5,-7.0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
9,1,WAS,ARI,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.5,-6.0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
